Id2,TRACT,BEDROOMS,meanBEDROOMS,totalHouseholds,meanHSize,totalFamilies,meanFamSize,totalAdults,married,neverMarried,totalHispanics,marriedHispanics,totalWhites,marriedWhites,workingMales,workingFemales,percent_nobachelor,percent_bachelor,percent_graduate,percent_bachelorPlus,percent_below_poverty,total_below_povertyPlus,households_1decile,households_2decile,households_3decile,households_4decile,households_5decile,households_6decile,households_7decile,households_8decile,households_9decile,households_topdecile,households_medianIncome,households_meanIncome,meanV
6037433802,4338.02,2589,2.9024663680000002,872,3.54,757.0,3.83,2215.0,41.9,39.7,2016.0,46.1,281.0,21.0,867.0,736.0,16.9,7.0,4.2,11.2,9.7,1055.0,2.5,4.4,6.9,18.0,12.2,21.9,15.1,15.7,2.3,1.0,60096.0,64246.0,5.758395177000001
6037433901,4339.01,3272,2.2018842530000002,1404,3.94,1097.0,4.52,3390.0,41.3,45.8,2570.0,35.3,119.0,16.0,1474.0,988.0,12.0,10.5,1.0,11.5,36.9,4038.0,2.8,15.7,25.8,14.0,13.8,11.0,7.6,5.3,4.1,0.0,27198.0,43404.0,5.702387262999999
6037434001,4340.01,3179,2.838392857,1056,4.59,941.0,4.84,2863.0,39.8,49.0,3409.0,36.0,155.0,25.8,1256.0,963.0,13.3,6.1,0.7,6.8,19.3,3083.0,2.1,4.1,21.1,13.7,16.2,23.9,7.8,6.1,4.4,0.8,40987.0,52623.0,5.707065197
6037434004,4340.04,1840,2.569832402,651,4.47,575.0,4.59,1792.0,44.4,42.5,2099.0,42.4,37.0,73.0,718.0,525.0,18.0,7.9,3.0,10.9,22.3,1786.0,6.0,1.2,8.6,10.0,25.7,22.6,10.0,13.8,0.8,1.4,49421.0,61008.0,5.678237847
6037460100,4601.0,7760,3.072050673,2416,2.45,1611.0,2.93,4494.0,55.6,28.2,582.0,49.7,3247.0,57.7,1909.0,1361.0,18.0,32.6,32.5,65.2,8.5,879.0,6.3,0.0,6.3,2.2,7.4,13.9,7.5,14.9,10.6,30.9,123224.0,167148.0,5.829540476
6037460200,4602.0,6019,2.7137060410000005,2202,2.57,1450.0,3.15,4322.0,42.4,40.1,747.0,44.0,2042.0,51.8,1524.0,1699.0,21.5,31.6,20.9,52.5,4.9,795.0,0.0,2.5,8.4,3.0,5.4,15.9,16.5,29.3,7.1,11.9,95833.0,107997.0,5.751419957
6037460301,4603.01,5288,2.985883682,1650,2.67,1160.0,3.27,3189.0,55.5,25.3,717.0,62.9,1207.0,63.0,1137.0,1239.0,22.0,24.2,24.4,48.6,5.9,859.0,4.2,2.1,9.0,4.4,6.9,20.3,10.5,15.2,14.7,12.8,84250.0,116003.0,5.898293147
6037460302,4603.02,3974,2.663538874,1355,3.25,1061.0,3.65,2940.0,37.3,44.4,1373.0,43.4,747.0,48.7,1246.0,1246.0,28.5,19.7,11.2,30.8,18.1,1203.0,1.7,9.0,10.6,6.6,6.9,7.8,21.5,15.9,13.5,6.3,81533.0,99016.0,5.945139492999999
6037460401,4604.01,908,2.882539683,312,3.04,264.0,3.28,651.0,51.1,33.0,115.0,62.6,241.0,62.7,260.0,272.0,26.4,21.8,16.9,38.7,12.6,186.0,6.1,2.2,4.5,7.7,7.4,9.3,25.6,18.6,7.4,11.2,85625.0,94125.0,5.938215467999999
6037460501,4605.01,7130,3.684754522,1825,3.04,1553.0,3.38,3642.0,63.8,27.1,232.0,63.4,2964.0,66.0,1469.0,1045.0,11.9,38.3,38.1,76.4,1.0,585.0,1.8,0.8,7.6,5.9,4.4,5.3,5.3,12.1,12.8,43.9,173814.0,222227.0,5.75741095
6037460600,4606.0,5380,3.4509300830000003,1475,3.15,1273.0,3.41,3047.0,61.4,24.9,230.0,47.8,2507.0,62.5,1097.0,986.0,13.0,45.9,32.7,78.6,4.6,410.0,1.2,1.6,1.8,1.6,4.9,5.0,7.9,25.2,18.8,31.9,150656.0,200686.0,5.837441031
6037460900,4609.0,5206,2.468468468,1948,3.43,1443.0,4.02,4571.0,34.7,44.3,2909.0,36.7,509.0,44.8,2126.0,1814.0,25.9,13.3,11.0,24.4,19.9,2331.0,6.1,4.5,8.6,10.2,6.1,20.9,15.7,16.0,8.3,3.6,68734.0,84089.0,5.761974951
6037461000,4610.0,4707,2.4917946,1701,3.81,1197.0,4.67,4189.0,34.9,49.6,3117.0,40.2,424.0,29.0,1846.0,1598.0,25.8,13.1,4.5,17.6,14.0,2675.0,7.5,1.5,9.4,8.3,10.9,26.3,18.3,12.6,3.1,2.0,59609.0,65996.0,5.6515651
6037461200,4612.0,5002,2.780433574,1735,2.66,1179.0,3.24,3405.0,51.3,33.2,526.0,49.2,2494.0,54.7,1265.0,1279.0,13.4,35.0,29.2,64.2,6.3,624.0,4.1,0.5,6.6,3.0,8.4,9.9,12.3,17.6,13.5,24.2,110313.0,147891.0,5.8364162870000005
6037461300,4613.0,6367,2.3927095080000003,2577,2.66,1898.0,3.15,5330.0,54.2,27.4,933.0,39.8,3804.0,56.0,1903.0,1861.0,16.1,31.2,18.6,49.8,10.4,1946.0,2.8,4.5,13.0,5.0,8.0,11.9,12.2,15.0,13.5,14.0,86366.0,120754.0,5.794781086
6037461400,4614.0,2823,2.038267148,1253,2.43,729.0,3.22,2352.0,46.7,36.8,605.0,47.1,1554.0,51.8,883.0,923.0,26.9,25.7,18.8,44.5,9.9,689.0,5.7,2.9,12.7,1.7,15.3,18.0,6.5,25.2,5.0,6.9,64792.0,92176.0,5.794801537000001
6037461501,4615.01,3089,2.251457726,1275,3.26,757.0,4.25,2942.0,35.8,43.1,1610.0,38.6,1072.0,39.7,1256.0,1151.0,15.6,23.9,13.7,37.6,14.9,1528.0,6.3,3.3,10.1,4.6,11.7,15.4,15.1,17.3,7.3,8.9,67292.0,92293.0,5.769706432
6037461502,4615.02,3785,2.162857143,1647,3.73,1206.0,4.26,4897.0,34.8,41.6,3115.0,37.9,1008.0,28.3,1724.0,1528.0,20.3,9.9,5.8,15.6,26.2,3391.0,7.0,7.7,14.9,2.6,18.0,19.1,10.1,15.9,1.7,3.0,49769.0,63218.0,5.676766646
6037461600,4616.0,4482,2.53220339,1727,3.6,1282.0,4.11,3874.0,36.2,44.3,2528.0,44.9,561.0,36.5,1673.0,1483.0,22.3,16.2,6.1,22.3,24.1,3166.0,3.0,7.6,14.7,9.6,13.2,15.8,15.7,13.0,3.7,3.6,52775.0,71117.0,5.87669104
6037461700,4617.0,1852,2.66091954,668,2.2,345.0,2.91,1174.0,49.2,30.9,259.0,56.4,715.0,43.1,444.0,360.0,16.5,34.0,34.3,68.3,5.0,208.0,0.9,3.1,4.2,8.4,8.4,10.8,13.2,17.8,12.6,20.7,103846.0,158737.0,5.983053674
6037461901,4619.01,3003,1.74898078,1589,3.25,1163.0,3.74,3112.0,30.3,54.8,2716.0,30.3,685.0,29.9,1806.0,1339.0,22.6,18.0,7.0,25.0,23.1,2196.0,7.6,5.9,10.6,8.6,17.2,23.3,9.8,5.6,8.8,2.6,50136.0,63845.0,5.725595778
6037461902,4619.02,1375,1.089540412,1059,1.48,281.0,2.39,1318.0,26.3,46.5,296.0,28.0,647.0,28.3,529.0,438.0,13.4,36.2,25.8,62.0,28.3,735.0,11.1,17.8,14.4,5.6,7.7,10.3,12.6,6.8,1.8,11.8,36250.0,64405.0,5.849506977000001
6037462001,4620.01,2452,2.0691983119999997,1106,3.47,802.0,3.92,2419.0,41.5,44.6,2044.0,48.5,268.0,43.7,1170.0,923.0,20.6,15.2,4.6,19.8,24.3,2265.0,8.5,7.7,15.4,9.9,20.7,8.3,12.8,13.9,0.9,1.9,40192.0,55209.0,5.856133735
6037462002,4620.02,2228,1.925669836,1127,3.66,895.0,4.16,2445.0,32.0,43.6,2401.0,36.7,400.0,23.8,1189.0,923.0,20.7,6.8,2.7,9.4,20.4,2359.0,7.1,8.2,12.1,21.3,17.6,11.4,7.6,8.8,2.0,4.0,35881.0,54155.0,5.65761092
6037462100,4621.0,3599,1.990597345,1724,3.22,1182.0,3.87,3738.0,40.1,39.4,2357.0,41.4,947.0,40.8,1638.0,1408.0,12.9,23.4,12.3,35.7,23.1,2754.0,4.4,8.0,12.0,9.6,12.2,19.4,9.7,13.6,7.6,3.4,51847.0,70250.0,5.834947952
6037462201,4622.01,2429,1.283826638,1817,1.94,626.0,3.15,2729.0,23.7,44.0,1134.0,21.2,1158.0,26.9,839.0,797.0,16.3,23.9,12.4,36.3,29.9,1807.0,16.7,18.8,14.1,9.4,7.6,16.9,7.4,8.6,0.4,0.0,25173.0,39701.0,5.716175732000001
6037462202,4622.02,2505,1.4683470109999999,1384,2.01,577.0,2.69,2261.0,43.4,41.6,130.0,40.8,1376.0,42.6,875.0,778.0,14.4,37.6,33.0,70.6,26.5,1240.0,11.5,4.4,10.4,10.1,6.4,12.4,11.8,19.1,10.0,3.7,62813.0,75661.0,5.885566959
6037462301,4623.01,3402,1.741935484,1805,2.49,993.0,3.3,3120.0,35.4,55.9,1728.0,38.4,1257.0,32.7,1261.0,1258.0,22.9,16.2,10.4,26.6,23.3,2057.0,9.5,7.3,7.8,10.7,14.6,21.6,16.1,9.3,2.7,0.5,50174.0,55803.0,5.76294045
6037462302,4623.02,2802,1.766708701,1395,1.95,524.0,2.75,2039.0,31.4,49.4,566.0,32.7,710.0,28.9,1072.0,847.0,15.5,34.4,27.0,61.4,20.5,812.0,8.8,7.7,3.8,7.0,10.0,11.9,18.7,20.7,3.5,7.7,75594.0,85539.0,5.86226172
6037462400,4624.0,3842,2.365763547,1617,2.67,1005.0,3.39,3286.0,45.8,37.8,1229.0,32.5,1957.0,57.6,1192.0,1162.0,17.0,23.6,21.5,45.1,11.2,1187.0,6.4,8.0,4.6,8.6,10.4,8.7,7.7,16.5,10.3,18.7,94464.0,110952.0,5.86758953
6037462500,4625.0,6183,2.5247039609999997,2266,2.72,1597.0,3.18,4567.0,58.3,26.2,648.0,52.3,3244.0,58.9,1782.0,1784.0,12.4,29.3,30.8,60.0,11.6,1047.0,2.4,0.8,4.4,4.5,6.6,18.4,11.7,20.7,9.6,21.0,105155.0,122198.0,5.7963901920000005
6037462600,4626.0,2725,3.044692737,820,2.66,597.0,3.13,1609.0,59.4,23.7,287.0,58.5,1207.0,62.7,577.0,569.0,14.8,28.7,29.8,58.5,4.5,257.0,1.8,0.7,7.0,3.3,8.7,9.8,13.3,18.8,15.5,21.2,108793.0,142441.0,5.8259043660000005
6037462700,4627.0,4597,1.991767764,2174,2.47,1236.0,3.19,3947.0,43.5,41.2,1941.0,37.8,1291.0,53.8,1873.0,1488.0,18.7,29.7,12.5,42.2,10.2,1556.0,10.5,1.4,9.1,8.2,14.4,13.1,10.5,16.1,9.7,7.0,57153.0,86416.0,5.9809767670000005
6037462800,4628.0,2409,2.064267352,1081,2.31,581.0,3.24,1930.0,44.3,34.5,513.0,38.6,945.0,44.6,701.0,778.0,19.8,23.4,23.0,46.4,13.0,484.0,13.1,4.6,3.5,4.2,10.0,30.5,10.0,12.5,2.8,8.8,61026.0,88788.0,5.833864414
6037462900,4629.0,3754,2.671886121,1347,2.79,1079.0,3.16,2752.0,60.3,24.4,785.0,58.7,1496.0,63.4,1123.0,1081.0,18.2,34.7,15.8,50.6,6.0,470.0,3.0,7.3,1.6,4.2,5.2,13.9,15.0,19.7,16.8,13.3,99760.0,121835.0,5.77606808
6037463000,4630.0,2623,2.701338826,899,2.4,603.0,2.92,1637.0,61.5,26.4,306.0,56.5,999.0,59.4,588.0,636.0,11.5,33.7,28.6,62.3,2.1,296.0,2.8,1.0,6.5,7.5,6.5,10.5,9.3,24.2,10.9,20.9,108828.0,134944.0,5.94026376
6037463101,4631.01,2467,2.649838883,858,2.8,610.0,3.15,1801.0,48.6,36.6,751.0,45.7,654.0,52.3,711.0,646.0,22.2,24.3,16.9,41.1,12.3,632.0,4.2,3.0,11.8,5.7,14.9,12.8,10.5,25.1,4.9,7.1,67273.0,92862.0,5.925939112000001
6037463102,4631.02,3564,2.797488226,1153,3.15,895.0,3.59,2605.0,57.6,25.3,860.0,46.3,922.0,55.9,1035.0,892.0,18.3,27.1,17.6,44.7,12.2,660.0,1.5,7.4,3.3,7.2,7.5,19.6,10.2,18.5,5.4,19.4,82426.0,161080.0,5.892262691
6037463200,4632.0,3455,2.295681063,1430,2.36,954.0,2.86,2522.0,49.8,30.2,718.0,27.0,1433.0,66.2,906.0,771.0,20.2,29.4,20.3,49.7,11.5,958.0,5.8,7.3,10.1,7.1,10.0,14.0,10.9,17.3,5.4,12.1,69211.0,97361.0,5.717119007999999
6037463400,4634.0,6340,2.292947559,2529,2.24,1283.0,2.84,4485.0,39.1,42.1,991.0,27.9,2075.0,49.1,2006.0,1599.0,11.3,28.5,33.2,61.7,9.6,1504.0,4.9,2.4,3.8,7.3,7.5,20.4,19.3,13.9,8.8,11.7,80194.0,126320.0,5.723918366
6037463500,4635.0,5482,1.848903879,2606,2.08,939.0,3.01,4102.0,34.8,53.1,698.0,47.1,2512.0,38.5,2062.0,1495.0,11.0,30.8,47.6,78.3,12.9,1274.0,7.3,2.3,4.1,7.9,10.5,17.3,16.1,15.6,6.6,12.2,75492.0,121113.0,5.858499864
6037463601,4636.01,5523,1.526112186,3437,1.72,951.0,2.76,4735.0,30.5,46.6,889.0,21.9,2296.0,29.7,2267.0,1829.0,12.3,38.5,38.8,77.3,7.5,1044.0,4.0,3.6,4.7,1.4,8.8,23.5,17.3,23.3,5.7,7.7,78044.0,94062.0,5.891579555
6037463602,4636.02,4069,1.225233363,3035,1.6,911.0,2.46,4184.0,37.2,47.4,600.0,26.8,2366.0,37.5,1816.0,1518.0,9.7,33.9,37.3,71.2,20.2,1379.0,11.9,9.5,4.6,4.1,11.6,12.9,13.5,18.8,7.8,5.4,62190.0,80325.0,5.856672572000001
6037463700,4637.0,2951,1.954304636,1381,1.89,665.0,2.45,2419.0,46.0,33.8,459.0,35.7,1335.0,44.6,956.0,824.0,15.5,31.7,33.9,65.6,13.1,625.0,0.7,5.4,5.6,7.3,7.0,9.0,9.1,22.7,11.5,21.6,117875.0,154353.0,5.948777708
6037463800,4638.0,5038,3.0644768860000005,1545,2.45,1039.0,2.93,2940.0,64.3,21.5,441.0,59.0,1975.0,64.4,1198.0,1087.0,12.5,37.0,40.5,77.5,3.1,245.0,1.2,1.0,1.6,3.8,6.5,12.7,8.7,9.1,19.3,36.1,158512.0,207651.0,5.855639599999999
6037464000,4640.0,7527,2.7420765030000003,2547,2.41,1620.0,2.99,4929.0,59.7,31.2,704.0,61.6,2892.0,56.6,1841.0,1719.0,14.3,31.3,40.4,71.7,9.2,1114.0,5.1,4.9,6.1,4.8,5.0,10.5,8.8,22.3,6.7,25.8,113125.0,169383.0,5.852445362
6037464100,4641.0,9489,3.532762472,2460,3.04,2128.0,3.29,5084.0,65.3,22.6,668.0,48.7,2419.0,65.9,1740.0,1415.0,14.8,32.4,36.5,69.0,5.2,883.0,6.7,1.6,2.0,3.9,3.9,5.7,10.0,17.3,9.7,39.2,144493.0,250063.0,5.936472215
6037464200,4642.0,7653,3.448850834,2085,2.77,1718.0,3.11,4189.0,65.6,24.4,212.0,64.6,1488.0,69.5,1337.0,1182.0,10.6,34.9,38.8,73.7,6.0,602.0,5.8,1.2,5.9,3.8,5.7,8.5,11.4,16.6,15.0,26.2,111964.0,156793.0,5.960115824
6037480101,4801.01,3539,2.6933028919999997,1263,3.49,1033.0,3.87,2964.0,50.5,37.1,745.0,43.9,651.0,44.2,1062.0,1023.0,18.3,30.0,6.3,36.3,10.5,937.0,2.9,5.8,9.8,9.2,6.4,15.0,13.0,22.7,9.7,5.5,77665.0,91191.0,5.781853609
6037480102,4801.02,3869,2.55379538,1426,3.15,1128.0,3.6,3382.0,56.7,28.4,808.0,53.1,670.0,53.9,1224.0,986.0,16.8,25.3,10.1,35.4,14.1,1560.0,6.9,2.9,12.5,7.9,14.9,13.0,13.3,14.9,6.9,6.8,57012.0,79850.0,5.7626239660000005
6037480202,4802.02,2688,2.853503185,919,2.87,694.0,3.35,1835.0,59.1,26.2,559.0,58.3,583.0,69.0,667.0,646.0,18.1,30.4,27.3,57.7,2.3,412.0,1.5,0.5,6.6,5.3,10.4,11.9,16.0,20.3,11.9,15.5,96917.0,121196.0,5.870994854
6037480302,4803.02,4212,2.33481153,1676,2.64,1003.0,3.35,3202.0,43.8,41.6,975.0,27.7,876.0,51.4,1154.0,1113.0,16.9,26.0,18.9,44.9,11.6,1648.0,7.9,3.3,9.0,13.8,9.2,11.3,17.2,15.2,6.2,6.9,63500.0,82374.0,5.8385707920000005
6037480303,4803.03,3098,2.087601078,1446,2.79,1008.0,3.24,2873.0,43.3,41.1,1247.0,35.3,184.0,19.0,1186.0,976.0,23.9,23.4,7.6,31.0,21.7,1642.0,8.5,6.2,10.1,10.9,12.5,23.0,13.0,11.1,2.1,2.6,50625.0,59225.0,5.717302352000001
6037480304,4803.04,3315,1.780343716,1734,2.26,1001.0,2.97,2928.0,37.0,41.7,970.0,29.8,328.0,26.2,885.0,1165.0,19.6,20.6,9.5,30.2,23.0,1830.0,12.9,7.4,20.9,7.3,12.5,15.9,11.2,8.8,3.1,0.0,37576.0,48066.0,5.829861042999999
6037480400,4804.0,5686,2.456155508,2277,2.38,1232.0,3.17,3867.0,38.6,44.2,1494.0,28.8,1169.0,37.6,1466.0,1630.0,17.4,32.5,23.6,56.1,10.7,1755.0,5.2,4.0,9.7,11.6,9.2,21.6,7.6,12.5,6.0,12.6,62159.0,84949.0,5.885416824
6037480500,4805.0,5761,2.5345358559999998,2073,2.5,1353.0,3.18,3657.0,52.9,30.1,720.0,37.1,2078.0,54.8,1439.0,1448.0,9.8,39.6,31.6,71.2,4.8,602.0,3.9,1.6,7.4,2.0,6.8,17.2,15.1,16.4,7.7,21.9,96137.0,153066.0,5.9196968739999996
6037480600,4806.0,6839,1.865521004,3386,2.32,1775.0,3.34,5617.0,42.9,39.7,1259.0,35.7,3196.0,44.6,2391.0,2053.0,24.1,31.2,24.8,56.0,9.6,1748.0,6.3,1.7,6.8,6.3,17.8,20.0,11.3,11.1,7.4,11.3,67131.0,96364.0,5.871190682000001
6037480702,4807.02,4973,2.8287827080000003,1704,2.67,1220.0,3.12,3319.0,57.9,25.1,810.0,51.2,1316.0,52.8,1157.0,1070.0,16.4,28.2,27.7,55.9,5.3,604.0,2.7,2.5,6.2,8.3,7.7,15.1,11.0,16.0,12.7,17.6,93108.0,115880.0,5.781724701
6037480703,4807.03,3172,2.313639679,1212,2.71,773.0,3.39,2370.0,50.5,34.4,401.0,35.7,1285.0,47.2,1015.0,1033.0,20.6,30.3,23.1,53.3,5.7,349.0,0.0,1.7,4.0,5.7,3.7,27.3,11.5,21.0,8.3,16.7,92159.0,123566.0,5.645212342000001
6037480704,4807.04,4272,2.152141058,1901,2.61,1268.0,3.26,3408.0,48.5,34.8,908.0,31.6,1465.0,51.1,1335.0,1552.0,13.7,32.6,25.6,58.1,11.9,1036.0,4.8,1.9,8.1,4.7,10.5,17.6,16.7,14.7,13.8,7.2,79425.0,94023.0,5.842503635
6037480802,4808.02,2492,2.3289719630000003,975,3.49,748.0,3.94,2441.0,54.1,31.0,1141.0,45.2,237.0,65.4,1021.0,719.0,15.0,19.5,6.6,26.1,12.3,1144.0,7.8,3.6,8.9,4.9,16.9,16.5,20.6,10.6,4.0,6.2,56991.0,75959.0,5.633488868
6037480803,4808.03,3215,2.507800312,1176,3.29,802.0,4.12,2994.0,44.5,42.5,1752.0,39.9,612.0,46.4,1341.0,831.0,14.5,17.9,13.2,31.2,8.9,1342.0,5.3,4.9,5.4,3.5,5.5,23.8,15.3,14.0,11.8,10.5,81033.0,104809.0,5.779018064
6037480804,4808.04,4001,2.029934044,1887,2.74,1296.0,3.28,3440.0,46.6,39.7,1842.0,32.2,505.0,46.3,1408.0,1357.0,26.7,24.7,10.6,35.3,15.4,1620.0,6.3,4.7,12.7,7.2,11.2,29.7,10.3,10.6,5.3,2.2,54345.0,65072.0,5.802709415
6037480901,4809.01,3627,2.107495642,1593,3.06,1220.0,3.33,3627.0,42.4,39.9,1452.0,36.4,251.0,39.0,1264.0,1275.0,16.4,22.9,8.6,31.5,14.3,2182.0,6.2,7.2,10.9,9.4,10.9,18.7,17.8,11.0,5.1,2.8,57521.0,65756.0,5.689089383
6037480902,4809.02,2784,1.89516678,1417,2.96,1055.0,3.45,2997.0,47.1,37.0,1317.0,45.0,208.0,40.4,1307.0,1098.0,19.1,15.9,6.3,22.3,19.6,1990.0,3.2,11.9,15.6,11.6,17.9,13.0,5.5,18.1,1.8,1.3,40234.0,55935.0,5.746443224
6037480903,4809.03,2562,2.398876404,946,3.13,722.0,3.51,2279.0,44.8,36.9,890.0,31.3,117.0,19.7,799.0,690.0,15.1,14.8,9.4,24.2,27.3,1381.0,7.6,5.6,17.3,7.2,12.1,15.4,14.7,12.2,2.5,5.4,51250.0,71213.0,5.688078914
6037481001,4810.01,2982,1.9880000000000002,1348,2.81,863.0,3.62,3098.0,47.0,31.9,1044.0,43.6,461.0,38.0,887.0,962.0,14.8,25.5,8.5,34.0,15.1,1491.0,10.1,7.8,18.1,12.4,12.1,13.1,7.6,13.3,2.4,3.3,36375.0,57150.0,5.777807859
6037481002,4810.02,4441,2.062703205,2000,2.84,1458.0,3.33,3973.0,45.8,35.9,2109.0,38.5,89.0,51.7,1673.0,1432.0,14.5,24.3,10.6,35.0,12.8,2492.0,3.2,3.5,17.6,7.6,13.4,15.2,9.7,20.0,4.3,5.7,52306.0,75428.0,5.807443521000001
6037481101,4811.01,2862,1.873036649,1444,2.64,942.0,3.16,2886.0,38.6,40.7,1384.0,31.9,336.0,36.9,1134.0,987.0,19.9,23.8,8.7,32.5,12.4,1584.0,6.4,3.2,10.2,14.1,23.8,18.8,10.7,9.6,2.1,1.2,43351.0,54049.0,5.713914687000001
6037481102,4811.02,2890,1.8975705840000001,1286,2.8,850.0,3.49,2752.0,47.3,32.4,563.0,35.0,401.0,23.7,1134.0,990.0,13.2,25.3,10.5,35.8,10.5,1258.0,5.4,3.9,10.4,14.4,20.8,18.4,12.1,10.3,3.1,1.2,48425.0,59463.0,5.801880393999999
6037481103,4811.03,4289,2.639384615,1461,3.38,1075.0,3.9,3525.0,45.5,41.2,1621.0,39.9,233.0,42.1,1527.0,1119.0,17.1,18.6,4.3,22.9,13.1,1884.0,3.4,2.3,11.4,10.1,16.6,24.1,10.1,11.3,7.6,3.1,53068.0,70044.0,5.877565033
6037481201,4812.01,3094,2.422866092,1209,3.09,903.0,3.68,2642.0,50.4,33.0,528.0,25.4,502.0,32.9,952.0,1007.0,17.7,18.6,13.0,31.6,9.6,1232.0,7.5,6.4,9.9,12.4,12.2,15.1,12.5,11.5,6.5,6.0,53036.0,70520.0,5.751188966
6037481202,4812.02,4958,2.402131783,1763,3.27,1285.0,3.78,4171.0,52.2,36.1,1565.0,47.9,616.0,52.4,1526.0,1533.0,16.7,21.4,9.5,30.9,14.7,2204.0,6.2,5.3,7.7,9.4,14.1,17.3,17.6,11.6,8.3,2.5,61464.0,72448.0,5.666617636000001
6037481300,4813.0,2546,2.8070562289999996,869,3.83,756.0,4.01,2553.0,51.4,35.2,769.0,57.1,95.0,43.2,940.0,936.0,18.4,13.8,4.0,17.8,15.8,1497.0,8.1,4.5,6.2,16.2,13.6,15.7,12.0,15.3,6.1,2.4,51202.0,67019.0,5.87323201
6037481401,4814.01,4724,2.456578263,1854,3.39,1479.0,3.71,4824.0,57.0,34.2,794.0,41.7,284.0,67.3,1744.0,1632.0,10.5,23.7,5.0,28.7,21.1,3217.0,3.2,5.4,16.6,12.1,21.3,12.6,7.7,10.1,6.3,4.6,42411.0,64563.0,5.935370692999999
6037481402,4814.02,5884,2.629133155,2096,3.45,1599.0,3.99,5403.0,45.8,38.3,1139.0,40.4,519.0,10.4,2126.0,1541.0,17.5,17.6,5.2,22.8,14.6,2916.0,3.9,4.4,14.7,20.2,11.5,14.3,11.8,12.1,3.6,3.5,43224.0,62525.0,5.7291927110000005
6037481500,4815.0,3823,2.435031847,1486,2.91,1014.0,3.56,3254.0,55.1,29.7,780.0,47.9,354.0,47.2,1026.0,737.0,13.5,26.7,10.6,37.3,22.6,1961.0,11.2,6.5,16.2,9.3,9.5,11.8,10.3,15.3,7.9,2.1,45652.0,64160.0,5.80134314
6037481603,4816.03,3072,2.287416232,1248,3.03,910.0,3.36,2732.0,52.5,33.5,699.0,33.2,195.0,56.4,1175.0,1032.0,13.1,20.6,7.4,27.9,19.0,1389.0,9.0,4.2,12.4,10.5,14.7,15.4,10.0,19.2,4.2,0.2,45667.0,62802.0,5.838713658
6037481604,4816.04,3078,2.181431609,1353,3.1,921.0,3.75,3018.0,45.4,42.3,901.0,43.2,359.0,26.2,1420.0,963.0,12.1,22.5,8.1,30.6,17.6,1800.0,6.2,8.0,11.2,12.2,11.8,21.0,12.9,8.8,4.4,3.4,50521.0,63082.0,5.8684870039999995
6037481605,4816.05,2498,2.252479711,1011,3.01,727.0,3.61,2228.0,44.7,42.3,662.0,29.2,251.0,52.6,737.0,786.0,16.7,16.8,7.0,23.9,16.5,1133.0,5.0,4.6,13.6,12.7,4.8,23.8,15.0,13.0,4.6,2.8,59410.0,68098.0,5.773109464
6037481606,4816.06,3433,2.088199513,1555,3.21,1183.0,3.65,3499.0,53.6,33.5,919.0,43.0,256.0,35.2,1209.0,1181.0,15.4,19.2,5.9,25.1,22.3,2110.0,6.2,6.3,15.5,11.9,13.5,22.3,9.1,10.7,3.0,1.5,43068.0,57385.0,5.691948443999999
6037481711,4817.11,3330,2.333566924,1341,3.18,967.0,3.42,3622.0,42.9,36.3,174.0,45.4,102.0,32.4,1139.0,1255.0,8.2,15.7,6.9,22.6,25.4,2365.0,8.3,7.7,16.4,11.8,18.6,14.4,8.4,7.5,5.5,1.5,41462.0,54205.0,5.727372417000001
6037481712,4817.12,3975,2.371718377,1596,3.28,1167.0,3.7,3858.0,47.9,35.6,781.0,35.0,19.0,100.0,1376.0,1175.0,15.3,20.2,5.2,25.4,30.8,2771.0,7.8,15.6,14.5,9.1,14.5,15.4,8.5,7.1,2.1,5.3,38967.0,55691.0,5.841506054
6037481713,4817.13,2361,2.414110429,864,3.33,671.0,3.58,2121.0,47.8,38.1,280.0,13.2,71.0,43.7,768.0,573.0,14.1,17.9,11.1,29.0,20.6,1412.0,8.3,11.9,13.8,4.9,16.2,17.2,11.8,9.4,3.6,2.9,42500.0,60221.0,5.723714786
6037481714,4817.14,1978,2.104255319,844,2.92,573.0,3.51,1894.0,48.9,28.1,171.0,31.0,60.0,15.0,556.0,580.0,17.7,14.9,5.2,20.1,28.4,1406.0,11.6,12.8,17.7,10.5,11.3,10.3,11.4,8.8,5.3,0.4,29375.0,49342.0,5.884179499
6037481901,4819.01,5163,2.59186747,1907,2.95,1409.0,3.45,4367.0,47.5,38.9,2086.0,40.3,855.0,37.0,1647.0,1548.0,17.9,23.2,12.6,35.8,8.6,1278.0,4.7,2.8,7.8,8.8,9.8,15.0,13.7,21.4,10.2,5.9,76414.0,87425.0,5.7464751089999995
6037481902,4819.02,2745,2.054640719,1219,2.81,809.0,3.48,2566.0,43.6,41.1,1435.0,44.3,214.0,35.5,1028.0,927.0,26.5,12.8,13.4,26.2,9.5,920.0,3.9,1.2,9.5,7.1,21.7,18.7,11.7,19.6,4.5,2.1,57422.0,77774.0,5.674421285
6037482001,4820.01,3483,3.3203050519999997,1029,2.65,830.0,2.94,2254.0,66.0,19.5,229.0,50.7,256.0,53.9,628.0,591.0,12.2,33.2,20.8,54.0,8.7,296.0,6.7,5.2,2.2,11.3,3.6,11.5,8.4,22.3,8.2,20.7,102898.0,118436.0,5.621303038
